"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL415576";"";"None";"1145.45";"None";"None";"Peptide II(D)";"CC[C@@H](C)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)C(C)(C)NC(=O)CNC(=O)[C@H](NC(=O)OC(C)(C)C)C(C)C)C(C)C)C(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](C(=O)N[C@@H](C(=O)NC(C)(C)C(=O)OC)C(C)C)[C@H](C)OCc1ccccc1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL832407";"Inhibitory activity against Gamma-secretase in HeLa cells expressing APP-reporter";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137200";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3308376";"";"";"";"90.0"
"CHEMBL1818832";"";"None";"427.47";"0";"3.85";"42";"COc1cc(-c2cn(Cc3cccc(-c4noc(C)n4)c3)nn2)ccc1-n1cnc(C)c1";"IC50";"'='";"1640.0";"nM";"5.79";"";"";"UO_0000065";"13.53";"0.25";"1.94";"5.98";"0";"CHEMBL1820232";"Modulation of gamma-secretase in human SH-SY5Y cells over-expressing beta-APP C-terminal fragment SPA4CT assessed as amyloid beta42 level by electrochemiluminescent analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1817592";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307740";"";"";"";"1.64"
"CHEMBL178587";"";"None";"739.96";"1";"4.56";"19";"COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C)C(C)C";"IC50";"'='";"530.0";"nM";"6.28";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL654703";"Inhibition of amyloid-beta production in Chinese hamster ovary (CHO) cells expressing human amyloid precursor protein (APP)";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137957";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";"";"";"0.53"
"CHEMBL598450";"";"None";"524.48";"2";"7.28";"10d";"CCCC[C@H](c1ccc(C(F)(F)F)nc1)N1CC[C@@H](CC(=O)[O-])C[C@H]1c1ccc(C(F)(F)F)cc1.[Na+]";"IC50";"'='";"630.96";"nM";"6.20";"";"";"UO_0000065";"12.34";"0.24";"-1.08";"11.60";"0";"CHEMBL1072398";"Inhibition of gamma-secretase in human SHSY5Y cells expressing human recombinant APP assessed as amyloid beta40 formation by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1159115";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307740";"";"";"";"6.2"
"CHEMBL597884";"";"None";"428.45";"1";"6.92";"3";"CCC[C@@H](C(=O)O)c1cc(OCc2ccccc2)cc(-c2ccc(C(F)(F)F)cc2)c1";"IC50";"'>='";"15848.93";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1072399";"Inhibition of gamma-secretase in human SHSY5Y cells expressing human recombinant APP assessed as amyloid beta42 formation by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1159115";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307740";"";"";"";"4.8"
"CHEMBL598707";"";"None";"508.44";"1";"6.50";"10c";"O=C([O-])C[C@@H]1CCN([C@@H](c2ccc(C(F)(F)F)nc2)C2CC2)[C@H](c2ccc(C(F)(F)F)cc2)C1.[Na+]";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"12.33";"0.24";"-0.50";"11.23";"0";"CHEMBL1066886";"Inhibition of gamma-secretase in human SHSY5Y cells expressing human recombinant APP assessed as decrease in Abeta42 level after 24 hrs by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1159115";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307740";"";"";"";"6.0"
"CHEMBL597226";"";"None";"538.51";"2";"7.52";"10h";"CC(C)CC[C@H](c1ccc(C(F)(F)F)nc1)N1CC[C@@H](CC(=O)[O-])C[C@H]1c1ccc(C(F)(F)F)cc1.[Na+]";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"11.62";"0.23";"-1.52";"11.23";"0";"CHEMBL1066886";"Inhibition of gamma-secretase in human SHSY5Y cells expressing human recombinant APP assessed as decrease in Abeta42 level after 24 hrs by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1159115";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307740";"";"";"";"6.0"
"CHEMBL597884";"";"None";"428.45";"1";"6.92";"3";"CCC[C@@H](C(=O)O)c1cc(OCc2ccccc2)cc(-c2ccc(C(F)(F)F)cc2)c1";"IC50";"'='";"3981.07";"nM";"5.40";"";"";"UO_0000065";"12.60";"0.24";"-1.52";"11.61";"0";"CHEMBL1072398";"Inhibition of gamma-secretase in human SHSY5Y cells expressing human recombinant APP assessed as amyloid beta40 formation by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1159115";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307740";"";"";"";"5.4"
"CHEMBL3086554";"";"None";"417.51";"1";"6.34";"63";"Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(-c4cccc(C#N)c4)c3)cc2)ccn1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"15.95";"0.28";"0.32";"10.12";"0";"CHEMBL3088773";"Modulation of gamma-secretase in HEK293 cells expressing guinea pig Swedish mutant SFV-APP695sw assessed as inhibition of amyloid beta-42 production after 16 to 18 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3085750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"0.22"
"CHEMBL3087018";"";"None";"463.58";"1";"6.17";"60";"Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(-c4ccc(C(=O)N(C)C)cc4)c3)cc2)ccn1";"IC50";"'='";"260.0";"nM";"6.58";"";"";"UO_0000065";"14.20";"0.26";"0.42";"10.57";"0";"CHEMBL3088773";"Modulation of gamma-secretase in HEK293 cells expressing guinea pig Swedish mutant SFV-APP695sw assessed as inhibition of amyloid beta-42 production after 16 to 18 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3085750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"0.26"
"CHEMBL3087030";"";"None";"494.48";"1";"7.86";"41";"Cc1cc(-c2ccc(NC(=O)C(CC(C)C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1";"IC50";"'='";"820.0";"nM";"6.09";"";"";"UO_0000065";"12.31";"0.24";"-1.77";"14.49";"0";"CHEMBL3088773";"Modulation of gamma-secretase in HEK293 cells expressing guinea pig Swedish mutant SFV-APP695sw assessed as inhibition of amyloid beta-42 production after 16 to 18 hrs by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3085750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";"";"0.82"
"CHEMBL368719";"";"None";"646.79";"1";"3.98";"10";"COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C";"IC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL654703";"Inhibition of amyloid-beta production in Chinese hamster ovary (CHO) cells expressing human amyloid precursor protein (APP)";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137957";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";"";"";"0.14"
"CHEMBL1223638";"";"None";"487.58";"1";"5.11";"13";"COc1cc(/C=C2\N=C(N3CCCCC3)N([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1";"IC50";"'='";"955.0";"nM";"6.02";"";"";"UO_0000065";"12.35";"0.23";"0.91";"9.56";"0";"CHEMBL1228898";"Inhibition of gamma secretase-mediated amyloid beta42 production in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1221385";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";"";"";"";"955.0"
"CHEMBL1223826";"";"None";"433.49";"0";"3.68";"26";"CCNC1=N/C(=C\c2ccc(-n3cnc(C)c3)c(OC)c2)C(=O)N1Cc1ccc(F)cc1";"IC50";"'='";"72.0";"nM";"7.14";"";"";"UO_0000065";"16.48";"0.30";"3.46";"9.95";"0";"CHEMBL1228898";"Inhibition of gamma secretase-mediated amyloid beta42 production in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1221385";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";"";"";"";"72.0"
"CHEMBL1223827";"";"None";"461.54";"0";"4.46";"27";"CCCCNC1=N/C(=C\c2ccc(-n3cnc(C)c3)c(OC)c2)C(=O)N1Cc1ccc(F)cc1";"IC50";"'='";"85.0";"nM";"7.07";"";"";"UO_0000065";"15.32";"0.28";"2.61";"9.85";"0";"CHEMBL1228898";"Inhibition of gamma secretase-mediated amyloid beta42 production in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1221385";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";"";"";"";"85.0"
"CHEMBL267959";"";"None";"463.48";"0";"3.72";"1, (R),(S)";"C[C@H](C(=O)NCc1cc(F)cc(F)c1)C(=O)N[C@@H]1C(=O)N(C)c2ccccc2-c2ccccc21";"IC50";"'='";"7.1";"nM";"8.15";"";"";"UO_0000065";"17.58";"0.33";"4.43";"10.38";"0";"CHEMBL898939";"Inhibition of human gamma secretase in HEK293 cells by reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137506";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";"";"7.1"
"CHEMBL400638";"";"None";"455.56";"0";"4.17";"8";"CC(C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21)C(=O)NC(C)(C)c1ccccc1";"IC50";"'>'";"20.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL898943";"Inhibition of human gamma secretase assessed as amyloid-beta40 peptide production in HEK293 cells by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137506";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";"";"20.0"
"CHEMBL400637";"";"None";"453.54";"0";"3.93";"6";"CC(C(=O)NC1CCc2ccccc21)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"17.46";"0.32";"3.99";"10.09";"0";"CHEMBL898943";"Inhibition of human gamma secretase assessed as amyloid-beta40 peptide production in HEK293 cells by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137506";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";"";"12.0"
"CHEMBL211896";"";"None";"398.86";"0";"4.68";"trans-16";"O=C[C@H]1CCC[C@](c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)C1";"IC50";"'='";"55.0";"nM";"7.26";"";"";"UO_0000065";"18.20";"0.38";"2.58";"14.18";"0";"CHEMBL871385";"Inhibition of gamma secretase expressed in SH-SY5Y cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1138944";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307740";"";"";"";"55.0"
"CHEMBL3951810";"";"None";"538.93";"1";"4.92";"NG7";"Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)[C@@H]2CC[C@H](c4cc(F)c(Cl)cc4C(F)(F)F)O2)C3=O)cn1";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"15.02";"0.30";"3.18";"11.67";"0";"CHEMBL4197700";"Inhibition of gamma-secretase (unknown origin)";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4196038";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"8.0"
"CHEMBL177080";"";"None";"753.98";"1";"4.95";"25";"COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(C)C";"IC50";"'='";"230.0";"nM";"6.64";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL654703";"Inhibition of amyloid-beta production in Chinese hamster ovary (CHO) cells expressing human amyloid precursor protein (APP)";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137957";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";"";"";"0.23"
"CHEMBL294240";"";"None";"541.68";"1";"4.95";"45";"CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1ccccc1)NC(=O)Cc1cc(F)cc(F)c1";"IC50";"'='";"2400.0";"nM";"5.62";"";"";"UO_0000065";"10.37";"0.20";"0.67";"7.16";"0";"CHEMBL678615";"Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1147518";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308507";"";"";"";"2400.0"
"CHEMBL209225";"";"None";"249.31";"0";"1.82";"13b";"COC(=O)N1CCCC(O)C1Cc1ccccc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL864178";"Inhibition of beta amyloid protein 40";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1138955";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"100.0"
"CHEMBL1082699";"";"None";"373.36";"0";"2.77";"3f";"CC1C(=O)c2[nH]ncc2C(C)N1S(=O)(=O)c1ccc(C(F)(F)F)cc1";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1118885";"Inhibition of gamma-secretase-mediated notch cleavage in human SNC cells by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SNC";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1158636";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"40000.0"
"CHEMBL1837061";"";"None";"421.94";"0";"3.15";"33, enantiomer";"O=S(=O)(c1ccc(Cl)cc1)N1C2Cc3[nH]ncc3C1CC(c1csnn1)C2";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"19.67";"0.42";"5.15";"9.04";"0";"CHEMBL1837501";"Inhibition of gamma-secretase-mediated cleavage of amyloid precursor protein in human IMR32 cells after 2 hrs using MBPC-125 substrate by ELISA assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"IMR-32";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1833811";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307656";"";"";"";"5.0"
"CHEMBL1093400";"";"None";"408.31";"0";"4.20";"rac-15a";"O=S(=O)(c1ccc(Cl)cc1)N1Cc2c[nH]nc2CC1c1ccc(Cl)cc1";"IC50";"'='";"3.4";"nM";"8.47";"";"";"UO_0000065";"20.74";"0.44";"4.27";"12.82";"0";"CHEMBL1113476";"Inhibition of gamma-secretase-mediated APP cleavage in human IMR-32 cells assessed as amyloid beta40 level after 2 hrs by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"IMR-32";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1156315";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307656";"";"";"";"3.4"
"CHEMBL1093761";"";"None";"415.48";"0";"4.40";"rac-(cis)-38";"CC(C)[C@H]1Cc2n[nH]cc2[C@@H](C(C)C)N1S(=O)(=O)c1ccc(C(F)(F)F)cc1";"IC50";"'='";"0.77";"nM";"9.11";"";"";"UO_0000065";"21.93";"0.44";"4.71";"13.80";"0";"CHEMBL1113476";"Inhibition of gamma-secretase-mediated APP cleavage in human IMR-32 cells assessed as amyloid beta40 level after 2 hrs by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"IMR-32";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1156315";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307656";"";"";"";"0.77"
"CHEMBL1090407";"";"None";"398.87";"0";"2.05";"rac-21g";"CN(C)C(=O)OCC1c2c[nH]nc2CCN1S(=O)(=O)c1ccc(Cl)cc1";"IC50";"'='";"8251.0";"nM";"5.08";"";"";"UO_0000065";"12.74";"0.27";"3.03";"5.32";"0";"CHEMBL1113477";"Inhibition of gamma-secretase-mediated notch cleavage in human IMR-32 cells after 2 hrs by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"IMR-32";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1156315";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307656";"";"";"";"8251.0"
"CHEMBL1079649";"";"None";"528.59";"2";"5.98";"8f, BSc3956";"CN(C)c1ccc(/N=N/c2ccc(S(=O)(=O)n3c4ccccc4c4ccc(OCC(=O)O)cc43)cc2)cc1";"IC50";"'='";"9000.0";"nM";"5.05";"";"";"UO_0000065";"9.55";"0.18";"-0.93";"4.44";"0";"CHEMBL1115732";"Modulation of gamma-secretase in human H4 cells assessed as inhibition of in amyloid beta42 production by LPECL assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153709";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308507";"";"";"";"9.0"
"CHEMBL3353099";"";"None";"447.40";"0";"4.28";"28";"COc1nc(-c2nc(Nc3cc(C(F)(F)F)ccc3F)n(C)n2)ccc1-n1cnc(C)c1";"IC50";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"17.26";"0.33";"3.44";"9.34";"0";"CHEMBL3388117";"Inhibition of human gamma secretase assessed as reduction in Abeta42 level";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3351481";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"0.019"
"CHEMBL3353554";"";"None";"416.38";"0";"4.88";"33";"Cc1cn(-c2ccc(-c3nc(Nc4cc(C(F)(F)F)ccc4F)n(C)n3)cc2)cn1";"IC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"16.62";"0.32";"2.04";"11.43";"0";"CHEMBL3388117";"Inhibition of human gamma secretase assessed as reduction in Abeta42 level";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3351481";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"0.12"
"CHEMBL1075793";"";"None";"791.77";"2";"10.45";"18b, BSc3942";"CC(C)(Oc1ccc(/C(=N\OCCCCCCCCCO/N=C(/c2ccc(Cl)cc2)c2ccc(OC(C)(C)C(=O)O)cc2)c2ccc(Cl)cc2)cc1)C(=O)O";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1115731";"Modulation of gamma-secretase in human H4 cells assessed as inhibition of in amyloid beta40 production by LPECL assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1153709";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308507";"";"";"";"40.0"
"CHEMBL4130152";"";"None";"402.51";"0";"3.04";"Table, Entry 72";"CCn1ncc2c1CCC(Nc1nc3c(-c4ccc(N(C)C)nc4)cccn3n1)C2";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"18.14";"0.33";"4.26";"9.59";"1";"CHEMBL4363884";"Inhibition of gamma-secretase in human H4 cells expressing human APP695 assessed as decrease in amyloid beta 42 production by electrochemiluminescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4359922";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";"";"0.05"
"CHEMBL211428";"";"None";"464.63";"1";"5.51";"23";"CC(c1ccccc1OCCCN1CCCC1)N(c1ccccc1)S(=O)(=O)c1ccccc1";"IC50";"'='";"690.0";"nM";"6.16";"";"";"UO_0000065";"13.26";"0.25";"0.65";"12.36";"0";"CHEMBL863616";"Inhibition of beta amyloid protein 40 production";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1145309";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"0.69"
"CHEMBL182463";"";"None";"476.60";"0";"4.91";"39";"O=C(Nc1ccc2c(c1)CC1CCC(C2)C1NS(=O)(=O)c1ccccc1)OCc1ccccc1";"IC50";"'='";"74.0";"nM";"7.13";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL827973";"Inhibitory concentration against Gamma-secretase in whole cell inhibition assay using SH-SY5Y cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1143656";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307740";"";"";"";"74.0"
"CHEMBL180784";"";"None";"517.07";"2";"5.62";"40";"O=C(Nc1ccc2c(c1)CC1CCC(C2)C1NS(=O)(=O)c1ccc(Cl)s1)OCc1ccccc1";"IC50";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL827973";"Inhibitory concentration against Gamma-secretase in whole cell inhibition assay using SH-SY5Y cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1143656";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307740";"";"";"";"23.0"
